Agent,Team,Student ID,Classes Completed (Month),Booked Unattended,Priority Score
EGSS-abdelrahmannasef,ME-EGSS05小组,58709356,7,3,11
EGSS-abdelrahmannasef,ME-EGSS05小组,59637130,7,4,10
EGSS-abdelrahmannasef,ME-EGSS05小组,59789863,7,3,11
EGSS-abdelrahmannasef,ME-EGSS05小组,60404247,7,2,12
EGSS-abdelrahmannasef,ME-EGSS05小组,61326920,7,5,9
EGSS-abdelrahmannasef,ME-EGSS05小组,61823872,7,3,11
EGSS-abdelrahmannasef,ME-EGSS05小组,62240684,7,1,13
EGSS-abdelrahmannasef,ME-EGSS05小组,62499896,7,0,14
EGSS-abdelrahmannasef,ME-EGSS05小组,62505624,7,0,14
EGSS-abdelrahmannasef,ME-EGSS05小组,62994079,7,4,10
EGSS-abdelrahmannasef,ME-EGSS05小组,63119378,7,4,10
EGSS-abdelrahmannasef,ME-EGSS05小组,63532125,7,3,11
EGSS-abdelrahmannasef,ME-EGSS05小组,63722545,7,2,12
EGSS-abdelrahmannasef,ME-EGSS05小组,58114465,6,6,6
EGSS-abdelrahmannasef,ME-EGSS05小组,58486308,6,5,7
EGSS-abdelrahmannasef,ME-EGSS05小组,58856237,6,4,8
EGSS-abdelrahmannasef,ME-EGSS05小组,59202463,6,0,12
EGSS-abdelrahmannasef,ME-EGSS05小组,59265472,6,3,9
EGSS-abdelrahmannasef,ME-EGSS05小组,59932656,6,0,12
EGSS-abdelrahmannasef,ME-EGSS05小组,60708625,6,3,9
EGSS-abdelrahmannasef,ME-EGSS05小组,61601902,6,0,12
EGSS-abdelrahmannasef,ME-EGSS05小组,62178177,6,3,9
EGSS-abdelrahmannasef,ME-EGSS05小组,62241245,6,1,11
EGSS-abdelrahmannasef,ME-EGSS05小组,62387328,6,3,9
EGSS-abdelrahmannasef,ME-EGSS05小组,63241405,6,6,6
EGSS-abdelrahmannasef,ME-EGSS05小组,63679507,6,0,12
EGSS-abdelrahmannasef,ME-EGSS05小组,62283851,5,2,8
EGSS-abdelrahmannasef,ME-EGSS05小组,62315160,5,3,7
EGSS-abdelrahmannasef,ME-EGSS05小组,63731475,5,0,10
EGSS-abdelrahmannasef,ME-EGSS05小组,64061011,5,0,10
EGSS-abdelrahmannasef,ME-EGSS05小组,62186520,4,0,8
EGSS-abdelrahmannasef,ME-EGSS05小组,62275678,4,4,4
EGSS-abdelrahmannasef,ME-EGSS05小组,62489530,4,4,4
EGSS-abdelrahmannasef,ME-EGSS05小组,62499838,4,3,5
EGSS-abdelrahmannasef,ME-EGSS05小组,63065668,4,1,7
EGSS-abdelrahmannasef,ME-EGSS05小组,63111860,4,0,8
EGSS-abdelrahmannasef,ME-EGSS05小组,63161445,4,2,6
EGSS-abdelrahmannasef,ME-EGSS05小组,63488481,4,0,8
EGSS-abdelrahmannasef,ME-EGSS05小组,58732829,3,0,6
EGSS-abdelrahmannasef,ME-EGSS05小组,59033210,3,2,4
EGSS-abdelrahmannasef,ME-EGSS05小组,60105228,3,3,3
EGSS-abdelrahmannasef,ME-EGSS05小组,60669029,3,0,6
EGSS-abdelrahmannasef,ME-EGSS05小组,61060913,3,0,6
EGSS-abdelrahmannasef,ME-EGSS05小组,62478921,3,4,2
EGSS-abdelrahmannasef,ME-EGSS05小组,63066026,3,5,1
EGSS-abdelrahmannasef,ME-EGSS05小组,63616070,3,0,6
EGSS-abdelrahmannasef,ME-EGSS05小组,63616328,3,0,6
EGSS-abdelrahmannasef,ME-EGSS05小组,62263419,2,2,2
EGSS-abdelrahmannasef,ME-EGSS05小组,62453515,2,0,4
EGSS-abdelrahmannasef,ME-EGSS05小组,62802087,2,0,4
EGSS-abdelrhmanshehata,ME-EGSS30小组,64067930,26,6,46
EGSS-abdelrhmanshehata,ME-EGSS30小组,61338670,23,5,41
EGSS-abdelrhmanshehata,ME-EGSS30小组,64003195,21,5,37
EGSS-abdelrhmanshehata,ME-EGSS30小组,64032455,21,5,37
EGSS-abdelrhmanshehata,ME-EGSS30小组,59115866,19,5,33
EGSS-abdelrhmanshehata,ME-EGSS30小组,59132021,19,4,34
EGSS-abdelrhmanshehata,ME-EGSS30小组,59054491,18,4,32
EGSS-abdelrhmanshehata,ME-EGSS30小组,62827039,18,5,31
EGSS-abdelrhmanshehata,ME-EGSS30小组,62838514,18,4,32
EGSS-abdelrhmanshehata,ME-EGSS30小组,62864994,18,5,31
EGSS-abdelrhmanshehata,ME-EGSS30小组,62970249,18,5,31
EGSS-abdelrhmanshehata,ME-EGSS30小组,63508228,18,4,32
EGSS-abdelrhmanshehata,ME-EGSS30小组,59541167,17,5,29
EGSS-abdelrhmanshehata,ME-EGSS30小组,60180585,17,4,30
EGSS-abdelrhmanshehata,ME-EGSS30小组,64158135,17,1,33
EGSS-abdelrhmanshehata,ME-EGSS30小组,59312012,16,5,27
EGSS-abdelrhmanshehata,ME-EGSS30小组,59412067,16,4,28
EGSS-abdelrhmanshehata,ME-EGSS30小组,59429388,16,4,28
EGSS-abdelrhmanshehata,ME-EGSS30小组,60474847,16,5,27
EGSS-abdelrhmanshehata,ME-EGSS30小组,60958697,16,4,28
EGSS-abdelrhmanshehata,ME-EGSS30小组,59016592,15,5,25
EGSS-abdelrhmanshehata,ME-EGSS30小组,59362221,15,2,28
EGSS-abdelrhmanshehata,ME-EGSS30小组,60749983,15,4,26
EGSS-abdelrhmanshehata,ME-EGSS30小组,63952488,15,6,24
EGSS-abdelrhmanshehata,ME-EGSS30小组,64092259,15,4,26
EGSS-abdelrhmanshehata,ME-EGSS30小组,58218093,14,4,24
EGSS-abdelrhmanshehata,ME-EGSS30小组,58255618,14,4,24
EGSS-abdelrhmanshehata,ME-EGSS30小组,58854637,14,4,24
EGSS-abdelrhmanshehata,ME-EGSS30小组,59237242,14,4,24
EGSS-abdelrhmanshehata,ME-EGSS30小组,62817998,14,4,24
EGSS-abdelrhmanshehata,ME-EGSS30小组,62894830,14,4,24
EGSS-abdelrhmanshehata,ME-EGSS30小组,63086322,14,4,24
EGSS-abdelrhmanshehata,ME-EGSS30小组,63137876,14,2,26
EGSS-abdelrhmanshehata,ME-EGSS30小组,64035460,14,5,23
EGSS-abdelrhmanshehata,ME-EGSS30小组,57841985,13,3,23
EGSS-abdelrhmanshehata,ME-EGSS30小组,58034489,13,4,22
EGSS-abdelrhmanshehata,ME-EGSS30小组,61800134,13,4,22
EGSS-abdelrhmanshehata,ME-EGSS30小组,63163676,13,5,21
EGSS-abdelrhmanshehata,ME-EGSS30小组,63196156,13,2,24
EGSS-abdelrhmanshehata,ME-EGSS30小组,64148527,13,0,26
EGSS-abdelrhmanshehata,ME-EGSS30小组,59216178,12,0,24
EGSS-abdelrhmanshehata,ME-EGSS30小组,59628216,12,6,18
EGSS-abdelrhmanshehata,ME-EGSS30小组,59977254,12,5,19
EGSS-abdelrhmanshehata,ME-EGSS30小组,60111062,12,1,23
EGSS-abdelrhmanshehata,ME-EGSS30小组,60472583,12,3,21
EGSS-abdelrhmanshehata,ME-EGSS30小组,62186237,12,1,23
EGSS-abdelrhmanshehata,ME-EGSS30小组,62812918,12,4,20
EGSS-abdelrhmanshehata,ME-EGSS30小组,62866542,12,4,20
EGSS-abdelrhmanshehata,ME-EGSS30小组,63424787,12,4,20
EGSS-abdelrhmanshehata,ME-EGSS30小组,63711757,12,4,20
EGSS-abdelrhmanshehata,ME-EGSS30小组,63868767,12,1,23
EGSS-abdelrhmanshehata,ME-EGSS30小组,63887629,12,4,20
EGSS-abdelrhmanshehata,ME-EGSS30小组,58506031,11,1,21
EGSS-abdelrhmanshehata,ME-EGSS30小组,60873458,11,3,19
EGSS-abdelrhmanshehata,ME-EGSS30小组,62823126,11,1,21
EGSS-abdelrhmanshehata,ME-EGSS30小组,62832422,11,4,18
EGSS-abdelrhmanshehata,ME-EGSS30小组,62843204,11,4,18
EGSS-abdelrhmanshehata,ME-EGSS30小组,62855814,11,3,19
EGSS-abdelrhmanshehata,ME-EGSS30小组,62859309,11,0,22
EGSS-abdelrhmanshehata,ME-EGSS30小组,62862979,11,2,20
EGSS-abdelrhmanshehata,ME-EGSS30小组,62864160,11,2,20
EGSS-abdelrhmanshehata,ME-EGSS30小组,63232816,11,5,17
EGSS-abdelrhmanshehata,ME-EGSS30小组,63466099,11,4,18
EGSS-abdelrhmanshehata,ME-EGSS30小组,63875552,11,0,22
EGSS-abdelrhmanshehata,ME-EGSS30小组,64132156,11,0,22
EGSS-abdelrhmanshehata,ME-EGSS30小组,58499893,10,0,20
EGSS-abdelrhmanshehata,ME-EGSS30小组,58571776,10,2,18
EGSS-abdelrhmanshehata,ME-EGSS30小组,60372860,10,2,18
EGSS-abdelrhmanshehata,ME-EGSS30小组,60669304,10,3,17
EGSS-abdelrhmanshehata,ME-EGSS30小组,61833003,10,0,20
EGSS-abdelrhmanshehata,ME-EGSS30小组,61848808,10,4,16
EGSS-abdelrhmanshehata,ME-EGSS30小组,62834950,10,5,15
EGSS-abdelrhmanshehata,ME-EGSS30小组,62851914,10,1,19
EGSS-abdelrhmanshehata,ME-EGSS30小组,63306991,10,3,17
EGSS-abdelrhmanshehata,ME-EGSS30小组,58445891,9,0,18
EGSS-abdelrhmanshehata,ME-EGSS30小组,59038874,9,0,18
EGSS-abdelrhmanshehata,ME-EGSS30小组,59443717,9,1,17
EGSS-abdelrhmanshehata,ME-EGSS30小组,60444555,9,3,15
EGSS-abdelrhmanshehata,ME-EGSS30小组,61663740,9,0,18
EGSS-abdelrhmanshehata,ME-EGSS30小组,61810753,9,0,18
EGSS-abdelrhmanshehata,ME-EGSS30小组,62560046,9,3,15
EGSS-abdelrhmanshehata,ME-EGSS30小组,63227437,9,2,16
EGSS-abdelrhmanshehata,ME-EGSS30小组,63813407,9,3,15
EGSS-abdelrhmanshehata,ME-EGSS30小组,58531319,8,3,13
EGSS-abdelrhmanshehata,ME-EGSS30小组,59395916,8,3,13
EGSS-abdelrhmanshehata,ME-EGSS30小组,60112465,8,3,13
EGSS-abdelrhmanshehata,ME-EGSS30小组,61718474,8,4,12
EGSS-abdelrhmanshehata,ME-EGSS30小组,61809926,8,0,16
EGSS-abdelrhmanshehata,ME-EGSS30小组,62171763,8,0,16
EGSS-abdelrhmanshehata,ME-EGSS30小组,62812042,8,5,11
EGSS-abdelrhmanshehata,ME-EGSS30小组,62819854,8,3,13
EGSS-abdelrhmanshehata,ME-EGSS30小组,62840642,8,4,12
EGSS-abdelrhmanshehata,ME-EGSS30小组,62848843,8,7,9
EGSS-abdelrhmanshehata,ME-EGSS30小组,59169936,7,0,14
EGSS-abdelrhmanshehata,ME-EGSS30小组,59350814,7,0,14
EGSS-abdelrhmanshehata,ME-EGSS30小组,60760718,7,0,14
EGSS-abdelrhmanshehata,ME-EGSS30小组,61124299,7,0,14
EGSS-abdelrhmanshehata,ME-EGSS30小组,61756257,7,0,14
EGSS-abdelrhmanshehata,ME-EGSS30小组,63433917,7,1,13
EGSS-abdelrhmanshehata,ME-EGSS30小组,63868841,7,0,14
EGSS-abdelrhmanshehata,ME-EGSS30小组,58361012,6,3,9
EGSS-abdelrhmanshehata,ME-EGSS30小组,59088156,6,5,7
EGSS-abdelrhmanshehata,ME-EGSS30小组,59766185,6,0,12
EGSS-abdelrhmanshehata,ME-EGSS30小组,60463726,6,5,7
EGSS-abdelrhmanshehata,ME-EGSS30小组,61196918,6,3,9
EGSS-abdelrhmanshehata,ME-EGSS30小组,61798574,6,4,8
EGSS-abdelrhmanshehata,ME-EGSS30小组,61871157,6,5,7
EGSS-abdelrhmanshehata,ME-EGSS30小组,61888926,6,3,9
EGSS-abdelrhmanshehata,ME-EGSS30小组,62863259,6,4,8
EGSS-abdelrhmanshehata,ME-EGSS30小组,62944827,6,4,8
EGSS-abdelrhmanshehata,ME-EGSS30小组,64176184,6,0,12
EGSS-abdelrhmanshehata,ME-EGSS30小组,60437563,5,4,6
EGSS-abdelrhmanshehata,ME-EGSS30小组,62843602,5,0,10
EGSS-abdelrhmanshehata,ME-EGSS30小组,62861782,5,4,6
EGSS-abdelrhmanshehata,ME-EGSS30小组,62871974,5,5,5
EGSS-abdelrhmanshehata,ME-EGSS30小组,64033994,5,0,10
EGSS-abdelrhmanshehata,ME-EGSS30小组,59276371,4,3,5
EGSS-abdelrhmanshehata,ME-EGSS30小组,59284678,4,4,4
EGSS-abdelrhmanshehata,ME-EGSS30小组,62824416,4,3,5
EGSS-abdelrhmanshehata,ME-EGSS30小组,63151548,4,0,8
EGSS-abdelrhmanshehata,ME-EGSS30小组,60442191,3,3,3
EGSS-abdelrhmanshehata,ME-EGSS30小组,60614812,3,0,6
EGSS-abdelrhmanshehata,ME-EGSS30小组,62869751,3,3,3
EGSS-abdelrhmanshehata,ME-EGSS30小组,62960004,3,5,1
EGSS-abdelrhmanshehata,ME-EGSS30小组,63164251,3,0,6
EGSS-abdelrhmanshehata,ME-EGSS30小组,59402536,2,3,1
EGSS-abdelrhmanshehata,ME-EGSS30小组,62802056,2,3,1
EGSS-abdelrhmanshehata,ME-EGSS30小组,62815432,2,3,1
EGSS-abdelrhmanshehata,ME-EGSS30小组,62864654,2,3,1
EGSS-adhmgadallah,ME-EGSS30小组,59758903,24,5,43
EGSS-adhmgadallah,ME-EGSS30小组,62867244,24,4,44
EGSS-adhmgadallah,ME-EGSS30小组,59266335,23,0,46
EGSS-adhmgadallah,ME-EGSS30小组,63670066,21,5,37
EGSS-adhmgadallah,ME-EGSS30小组,59064365,20,0,40
EGSS-adhmgadallah,ME-EGSS30小组,58249415,19,5,33
EGSS-adhmgadallah,ME-EGSS30小组,59276644,19,5,33
EGSS-adhmgadallah,ME-EGSS30小组,60171410,19,8,30
EGSS-adhmgadallah,ME-EGSS30小组,60687278,18,4,32
EGSS-adhmgadallah,ME-EGSS30小组,62209896,18,2,34
EGSS-adhmgadallah,ME-EGSS30小组,63225582,18,4,32
EGSS-adhmgadallah,ME-EGSS30小组,64092174,18,4,32
EGSS-adhmgadallah,ME-EGSS30小组,58424122,17,4,30
EGSS-adhmgadallah,ME-EGSS30小组,60224598,17,0,34
EGSS-adhmgadallah,ME-EGSS30小组,61065442,17,4,30
EGSS-adhmgadallah,ME-EGSS30小组,62210026,17,7,27
EGSS-adhmgadallah,ME-EGSS30小组,59436250,16,3,29
EGSS-adhmgadallah,ME-EGSS30小组,63235636,16,3,29
EGSS-adhmgadallah,ME-EGSS30小组,64051595,16,2,30
EGSS-adhmgadallah,ME-EGSS30小组,64053692,16,4,28
EGSS-adhmgadallah,ME-EGSS30小组,59233832,15,0,30
EGSS-adhmgadallah,ME-EGSS30小组,59473301,15,5,25
EGSS-adhmgadallah,ME-EGSS30小组,61097242,15,6,24
EGSS-adhmgadallah,ME-EGSS30小组,62668582,15,4,26
EGSS-adhmgadallah,ME-EGSS30小组,63786214,15,4,26
EGSS-adhmgadallah,ME-EGSS30小组,58660703,14,4,24
EGSS-adhmgadallah,ME-EGSS30小组,58882769,14,4,24
EGSS-adhmgadallah,ME-EGSS30小组,59567288,14,4,24
EGSS-adhmgadallah,ME-EGSS30小组,59567387,14,4,24
EGSS-adhmgadallah,ME-EGSS30小组,60169379,14,3,25
EGSS-adhmgadallah,ME-EGSS30小组,61088134,14,4,24
EGSS-adhmgadallah,ME-EGSS30小组,61305147,14,4,24
EGSS-adhmgadallah,ME-EGSS30小组,61383602,14,2,26
EGSS-adhmgadallah,ME-EGSS30小组,62018413,14,4,24
EGSS-adhmgadallah,ME-EGSS30小组,62253385,14,3,25
EGSS-adhmgadallah,ME-EGSS30小组,62347037,14,4,24
EGSS-adhmgadallah,ME-EGSS30小组,63035069,14,4,24
EGSS-adhmgadallah,ME-EGSS30小组,63035320,14,4,24
EGSS-adhmgadallah,ME-EGSS30小组,63087380,14,4,24
EGSS-adhmgadallah,ME-EGSS30小组,63087383,14,4,24
EGSS-adhmgadallah,ME-EGSS30小组,63793092,14,4,24
EGSS-adhmgadallah,ME-EGSS30小组,63885326,14,4,24
EGSS-adhmgadallah,ME-EGSS30小组,63911739,14,4,24
EGSS-adhmgadallah,ME-EGSS30小组,58335459,13,4,22
EGSS-adhmgadallah,ME-EGSS30小组,60791845,13,0,26
EGSS-adhmgadallah,ME-EGSS30小组,60993779,13,4,22
EGSS-adhmgadallah,ME-EGSS30小组,61039085,13,4,22
EGSS-adhmgadallah,ME-EGSS30小组,61572137,13,4,22
EGSS-adhmgadallah,ME-EGSS30小组,61773594,13,3,23
EGSS-adhmgadallah,ME-EGSS30小组,62163549,13,6,20
EGSS-adhmgadallah,ME-EGSS30小组,62187389,13,3,23
EGSS-adhmgadallah,ME-EGSS30小组,62247043,13,3,23
EGSS-adhmgadallah,ME-EGSS30小组,62712377,13,5,21
EGSS-adhmgadallah,ME-EGSS30小组,63162127,13,4,22
EGSS-adhmgadallah,ME-EGSS30小组,63445660,13,4,22
EGSS-adhmgadallah,ME-EGSS30小组,63940227,13,4,22
EGSS-adhmgadallah,ME-EGSS30小组,63969863,13,4,22
EGSS-adhmgadallah,ME-EGSS30小组,64058364,13,4,22
EGSS-adhmgadallah,ME-EGSS30小组,64093332,13,4,22
EGSS-adhmgadallah,ME-EGSS30小组,58566753,12,1,23
EGSS-adhmgadallah,ME-EGSS30小组,58587439,12,4,20
EGSS-adhmgadallah,ME-EGSS30小组,58913853,12,4,20
EGSS-adhmgadallah,ME-EGSS30小组,59205124,12,4,20
EGSS-adhmgadallah,ME-EGSS30小组,59333342,12,4,20
EGSS-adhmgadallah,ME-EGSS30小组,60659866,12,0,24
EGSS-adhmgadallah,ME-EGSS30小组,60660337,12,0,24
EGSS-adhmgadallah,ME-EGSS30小组,61031445,12,4,20
EGSS-adhmgadallah,ME-EGSS30小组,61098714,12,0,24
EGSS-adhmgadallah,ME-EGSS30小组,61160055,12,4,20
EGSS-adhmgadallah,ME-EGSS30小组,61666081,12,4,20
EGSS-adhmgadallah,ME-EGSS30小组,62345601,12,4,20
EGSS-adhmgadallah,ME-EGSS30小组,62484126,12,2,22
EGSS-adhmgadallah,ME-EGSS30小组,63462472,12,2,22
EGSS-adhmgadallah,ME-EGSS30小组,63595630,12,4,20
EGSS-adhmgadallah,ME-EGSS30小组,63602299,12,2,22
EGSS-adhmgadallah,ME-EGSS30小组,63604471,12,4,20
EGSS-adhmgadallah,ME-EGSS30小组,63774361,12,3,21
EGSS-adhmgadallah,ME-EGSS30小组,63774554,12,3,21
EGSS-adhmgadallah,ME-EGSS30小组,64087406,12,4,20
EGSS-adhmgadallah,ME-EGSS30小组,64151764,12,5,19
EGSS-adhmgadallah,ME-EGSS30小组,59435953,11,2,20
EGSS-adhmgadallah,ME-EGSS30小组,59895645,11,2,20
EGSS-adhmgadallah,ME-EGSS30小组,60308015,11,4,18
EGSS-adhmgadallah,ME-EGSS30小组,60646663,11,3,19
EGSS-adhmgadallah,ME-EGSS30小组,60998693,11,4,18
EGSS-adhmgadallah,ME-EGSS30小组,61079093,11,1,21
EGSS-adhmgadallah,ME-EGSS30小组,61079495,11,3,19
EGSS-adhmgadallah,ME-EGSS30小组,61100206,11,1,21
EGSS-adhmgadallah,ME-EGSS30小组,61425840,11,4,18
EGSS-adhmgadallah,ME-EGSS30小组,61755092,11,4,18
EGSS-adhmgadallah,ME-EGSS30小组,61922192,11,4,18
EGSS-adhmgadallah,ME-EGSS30小组,61982716,11,4,18
EGSS-adhmgadallah,ME-EGSS30小组,62106044,11,3,19
EGSS-adhmgadallah,ME-EGSS30小组,62139363,11,2,20
EGSS-adhmgadallah,ME-EGSS30小组,62368699,11,4,18
EGSS-adhmgadallah,ME-EGSS30小组,62476040,11,4,18
EGSS-adhmgadallah,ME-EGSS30小组,62717154,11,4,18
EGSS-adhmgadallah,ME-EGSS30小组,63487118,11,2,20
EGSS-adhmgadallah,ME-EGSS30小组,63570480,11,4,18
EGSS-adhmgadallah,ME-EGSS30小组,64061550,11,3,19
EGSS-adhmgadallah,ME-EGSS30小组,64130650,11,0,22
EGSS-adhmgadallah,ME-EGSS30小组,58231677,10,0,20
EGSS-adhmgadallah,ME-EGSS30小组,58299158,10,3,17
EGSS-adhmgadallah,ME-EGSS30小组,59037973,10,2,18
EGSS-adhmgadallah,ME-EGSS30小组,59309359,10,3,17
EGSS-adhmgadallah,ME-EGSS30小组,59433512,10,3,17
EGSS-adhmgadallah,ME-EGSS30小组,60270432,10,1,19
EGSS-adhmgadallah,ME-EGSS30小组,60349287,10,3,17
EGSS-adhmgadallah,ME-EGSS30小组,60629186,10,2,18
EGSS-adhmgadallah,ME-EGSS30小组,60681458,10,4,16
EGSS-adhmgadallah,ME-EGSS30小组,60967250,10,4,16
EGSS-adhmgadallah,ME-EGSS30小组,61099876,10,4,16
EGSS-adhmgadallah,ME-EGSS30小组,61145141,10,1,19
EGSS-adhmgadallah,ME-EGSS30小组,61726609,10,3,17
EGSS-adhmgadallah,ME-EGSS30小组,62224670,10,3,17
EGSS-adhmgadallah,ME-EGSS30小组,62224792,10,3,17
EGSS-adhmgadallah,ME-EGSS30小组,62225026,10,3,17
EGSS-adhmgadallah,ME-EGSS30小组,62249285,10,0,20
EGSS-adhmgadallah,ME-EGSS30小组,62255718,10,3,17
EGSS-adhmgadallah,ME-EGSS30小组,62257030,10,2,18
EGSS-adhmgadallah,ME-EGSS30小组,62287345,10,3,17
EGSS-adhmgadallah,ME-EGSS30小组,62705729,10,3,17
EGSS-adhmgadallah,ME-EGSS30小组,62835045,10,2,18
EGSS-adhmgadallah,ME-EGSS30小组,63467351,10,4,16
EGSS-adhmgadallah,ME-EGSS30小组,63574926,10,0,20
EGSS-adhmgadallah,ME-EGSS30小组,63683498,10,2,18
EGSS-adhmgadallah,ME-EGSS30小组,63878671,10,4,16
EGSS-adhmgadallah,ME-EGSS30小组,63937652,10,4,16
EGSS-adhmgadallah,ME-EGSS30小组,63970309,10,4,16
EGSS-adhmgadallah,ME-EGSS30小组,57838883,9,3,15
EGSS-adhmgadallah,ME-EGSS30小组,58311911,9,3,15
EGSS-adhmgadallah,ME-EGSS30小组,58705887,9,4,14
EGSS-adhmgadallah,ME-EGSS30小组,58973780,9,0,18
EGSS-adhmgadallah,ME-EGSS30小组,58984011,9,2,16
EGSS-adhmgadallah,ME-EGSS30小组,59671427,9,2,16
EGSS-adhmgadallah,ME-EGSS30小组,60417791,9,3,15
EGSS-adhmgadallah,ME-EGSS30小组,60425904,9,0,18
EGSS-adhmgadallah,ME-EGSS30小组,60852834,9,4,14
EGSS-adhmgadallah,ME-EGSS30小组,61092753,9,3,15
EGSS-adhmgadallah,ME-EGSS30小组,61505326,9,0,18
EGSS-adhmgadallah,ME-EGSS30小组,62018816,9,4,14
EGSS-adhmgadallah,ME-EGSS30小组,62064604,9,0,18
EGSS-adhmgadallah,ME-EGSS30小组,62349391,9,3,15
EGSS-adhmgadallah,ME-EGSS30小组,62831540,9,4,14
EGSS-adhmgadallah,ME-EGSS30小组,62857810,9,4,14
EGSS-adhmgadallah,ME-EGSS30小组,63038775,9,3,15
EGSS-adhmgadallah,ME-EGSS30小组,63541106,9,2,16
EGSS-adhmgadallah,ME-EGSS30小组,64017369,9,2,16
EGSS-adhmgadallah,ME-EGSS30小组,58660723,8,4,12
EGSS-adhmgadallah,ME-EGSS30小组,58814274,8,3,13
EGSS-adhmgadallah,ME-EGSS30小组,59425590,8,3,13
EGSS-adhmgadallah,ME-EGSS30小组,60407957,8,2,14
EGSS-adhmgadallah,ME-EGSS30小组,61091881,8,4,12
EGSS-adhmgadallah,ME-EGSS30小组,61097236,8,4,12
EGSS-adhmgadallah,ME-EGSS30小组,62113605,8,0,16
EGSS-adhmgadallah,ME-EGSS30小组,62144079,8,3,13
EGSS-adhmgadallah,ME-EGSS30小组,62433478,8,0,16
EGSS-adhmgadallah,ME-EGSS30小组,62437854,8,4,12
EGSS-adhmgadallah,ME-EGSS30小组,62789980,8,4,12
EGSS-adhmgadallah,ME-EGSS30小组,63702362,8,3,13
EGSS-adhmgadallah,ME-EGSS30小组,57908874,7,3,11
EGSS-adhmgadallah,ME-EGSS30小组,58229150,7,0,14
EGSS-adhmgadallah,ME-EGSS30小组,58594840,7,3,11
EGSS-adhmgadallah,ME-EGSS30小组,58863841,7,4,10
EGSS-adhmgadallah,ME-EGSS30小组,58930765,7,5,9
EGSS-adhmgadallah,ME-EGSS30小组,59407943,7,0,14
EGSS-adhmgadallah,ME-EGSS30小组,59426583,7,3,11
EGSS-adhmgadallah,ME-EGSS30小组,60219859,7,6,8
EGSS-adhmgadallah,ME-EGSS30小组,60788450,7,3,11
EGSS-adhmgadallah,ME-EGSS30小组,61691285,7,2,12
EGSS-adhmgadallah,ME-EGSS30小组,61972388,7,1,13
EGSS-adhmgadallah,ME-EGSS30小组,62233363,7,4,10
EGSS-adhmgadallah,ME-EGSS30小组,62274373,7,3,11
EGSS-adhmgadallah,ME-EGSS30小组,62329622,7,3,11
EGSS-adhmgadallah,ME-EGSS30小组,62367215,7,2,12
EGSS-adhmgadallah,ME-EGSS30小组,62575754,7,3,11
EGSS-adhmgadallah,ME-EGSS30小组,62865328,7,1,13
EGSS-adhmgadallah,ME-EGSS30小组,63039107,7,3,11
EGSS-adhmgadallah,ME-EGSS30小组,63199685,7,4,10
EGSS-adhmgadallah,ME-EGSS30小组,63504381,7,4,10
EGSS-adhmgadallah,ME-EGSS30小组,63813382,7,0,14
EGSS-adhmgadallah,ME-EGSS30小组,59499083,6,0,12
EGSS-adhmgadallah,ME-EGSS30小组,59513114,6,4,8
EGSS-adhmgadallah,ME-EGSS30小组,60395546,6,4,8
EGSS-adhmgadallah,ME-EGSS30小组,60443694,6,2,10
EGSS-adhmgadallah,ME-EGSS30小组,60465643,6,4,8
EGSS-adhmgadallah,ME-EGSS30小组,60993516,6,3,9
EGSS-adhmgadallah,ME-EGSS30小组,61429207,6,2,10
EGSS-adhmgadallah,ME-EGSS30小组,62187937,6,2,10
EGSS-adhmgadallah,ME-EGSS30小组,62538179,6,3,9
EGSS-adhmgadallah,ME-EGSS30小组,58352168,5,0,10
EGSS-adhmgadallah,ME-EGSS30小组,59003571,5,2,8
EGSS-adhmgadallah,ME-EGSS30小组,59300390,5,0,10
EGSS-adhmgadallah,ME-EGSS30小组,59584231,5,4,6
EGSS-adhmgadallah,ME-EGSS30小组,60437085,5,3,7
EGSS-adhmgadallah,ME-EGSS30小组,60437315,5,3,7
EGSS-adhmgadallah,ME-EGSS30小组,60994563,5,3,7
EGSS-adhmgadallah,ME-EGSS30小组,61001864,5,3,7
EGSS-adhmgadallah,ME-EGSS30小组,61088182,5,1,9
EGSS-adhmgadallah,ME-EGSS30小组,62492913,5,0,10
EGSS-adhmgadallah,ME-EGSS30小组,63400978,5,5,5
EGSS-adhmgadallah,ME-EGSS30小组,63541513,5,0,10
EGSS-adhmgadallah,ME-EGSS30小组,63693103,5,4,6
EGSS-adhmgadallah,ME-EGSS30小组,63831404,5,0,10
EGSS-adhmgadallah,ME-EGSS30小组,58834437,4,1,7
EGSS-adhmgadallah,ME-EGSS30小组,59079623,4,0,8
EGSS-adhmgadallah,ME-EGSS30小组,59461968,4,3,5
EGSS-adhmgadallah,ME-EGSS30小组,60725122,4,0,8
EGSS-adhmgadallah,ME-EGSS30小组,62360979,4,0,8
EGSS-adhmgadallah,ME-EGSS30小组,63724496,4,3,5
EGSS-adhmgadallah,ME-EGSS30小组,63925269,4,2,6
EGSS-adhmgadallah,ME-EGSS30小组,59509199,3,4,2
EGSS-adhmgadallah,ME-EGSS30小组,60765656,3,0,6
EGSS-adhmgadallah,ME-EGSS30小组,60766103,3,0,6
EGSS-adhmgadallah,ME-EGSS30小组,61097079,3,0,6
EGSS-adhmgadallah,ME-EGSS30小组,61211668,3,4,2
EGSS-adhmgadallah,ME-EGSS30小组,61580077,3,4,2
